study_num,substudy_num,genus_species,n0_m2,nt_m2,t,Area/Plotna(m2),No.naPlots/point,Othernafactornaadjustment,pdf num-Alex,Notes
25,77,Thalassoma bifasciatum,0.601741549,0.231275698,30,220,1,1,133,"These island wide surveys were done at 8 sites (each for 6 different months), with densities based on 5 or 6 xsects that were each 20 x 2 m2, so we used 5.5 x 40 = 220 m2 for area sampled."
25,74,Thalassoma bifasciatum,0.599666793,0.340549306,30,26.9,1,1,133,"Reefs varied in size from 14.8 to 48.9 m2, with a mean of 26.9.  We don't have the original data, so will use the mean for the area/plot."
25,74,Thalassoma bifasciatum,0.594661744,0.297016106,30,26.9,1,1,133,"Reefs varied in size from 14.8 to 48.9 m2, with a mean of 26.9.  We don't have the original data, so will use the mean for the area/plot."
25,76,Thalassoma bifasciatum,0.593704034,0.524432986,30,26.9,1,1,133,"Reefs varied in size from 14.8 to 48.9 m2, with a mean of 26.9.  We don't have the original data, so will use the mean for the area/plot."
25,77,Thalassoma bifasciatum,0.593307721,0.270059836,30,220,1,1,133,"These island wide surveys were done at 8 sites (each for 6 different months), with densities based on 5 or 6 xsects that were each 20 x 2 m2, so we used 5.5 x 40 = 220 m2 for area sampled."
25,74,Thalassoma bifasciatum,0.579895849,0.35542666,30,26.9,1,1,133,"Reefs varied in size from 14.8 to 48.9 m2, with a mean of 26.9.  We don't have the original data, so will use the mean for the area/plot."
25,76,Thalassoma bifasciatum,0.576992277,0.515371027,30,26.9,1,1,133,"Reefs varied in size from 14.8 to 48.9 m2, with a mean of 26.9.  We don't have the original data, so will use the mean for the area/plot."
25,76,Thalassoma bifasciatum,0.576992277,0.197446755,30,26.9,1,1,133,"Reefs varied in size from 14.8 to 48.9 m2, with a mean of 26.9.  We don't have the original data, so will use the mean for the area/plot."
25,76,Thalassoma bifasciatum,0.576992277,0.227012619,30,26.9,1,1,133,"Reefs varied in size from 14.8 to 48.9 m2, with a mean of 26.9.  We don't have the original data, so will use the mean for the area/plot."
49,173,Thalassoma bifasciatum,0.565203145,0.280742352,30,2.8,1,1,308,we reextracted data in the figures
18,57,Chromis cyanea,0.555555556,0.333333333,30,9,1,1,86,"calculations took reef area from footnote 13: 9m2.  We also assume that there was only 1 survey per reef, but that is not specified."
18,58,Chromis cyanea,0.555555556,0.444444444,30,9,1,1,86,"calculations took reef area from footnote 13: 9m2.  We also assume that there was only 1 survey per reef, but that is not specified."
18,59,Chromis cyanea,0.555555556,0.333333333,30,9,1,1,86,"calculations took reef area from footnote 13: 9m2.  We also assume that there was only 1 survey per reef, but that is not specified."
18,60,Chromis cyanea,0.555555556,0.555555556,30,9,1,1,86,"calculations took reef area from footnote 13: 9m2.  We also assume that there was only 1 survey per reef, but that is not specified."
49,173,Thalassoma bifasciatum,0.552970011,0.414727508,30,2.8,1,1,308,we reextracted data in the figures
25,76,Thalassoma bifasciatum,0.552789773,0.272646546,30,26.9,1,1,133,"Reefs varied in size from 14.8 to 48.9 m2, with a mean of 26.9.  We don't have the original data, so will use the mean for the area/plot."
25,76,Thalassoma bifasciatum,0.541065696,0.279872354,30,26.9,1,1,133,"Reefs varied in size from 14.8 to 48.9 m2, with a mean of 26.9.  We don't have the original data, so will use the mean for the area/plot."
25,76,Thalassoma bifasciatum,0.541065696,0.302726193,30,26.9,1,1,133,"Reefs varied in size from 14.8 to 48.9 m2, with a mean of 26.9.  We don't have the original data, so will use the mean for the area/plot."
25,76,Thalassoma bifasciatum,0.529602468,0.292347914,30,26.9,1,1,133,"Reefs varied in size from 14.8 to 48.9 m2, with a mean of 26.9.  We don't have the original data, so will use the mean for the area/plot."
25,77,Thalassoma bifasciatum,0.508019052,0.256460214,30,220,1,1,133,"These island wide surveys were done at 8 sites (each for 6 different months), with densities based on 5 or 6 xsects that were each 20 x 2 m2, so we used 5.5 x 40 = 220 m2 for area sampled."
25,77,Thalassoma bifasciatum,0.50089881,0.284380622,30,220,1,1,133,"These island wide surveys were done at 8 sites (each for 6 different months), with densities based on 5 or 6 xsects that were each 20 x 2 m2, so we used 5.5 x 40 = 220 m2 for area sampled."
25,76,Thalassoma bifasciatum,0.49309432,0.418032454,30,26.9,1,1,133,"Reefs varied in size from 14.8 to 48.9 m2, with a mean of 26.9.  We don't have the original data, so will use the mean for the area/plot."
25,76,Thalassoma bifasciatum,0.486093708,0.300102767,30,26.9,1,1,133,"Reefs varied in size from 14.8 to 48.9 m2, with a mean of 26.9.  We don't have the original data, so will use the mean for the area/plot."
25,76,Thalassoma bifasciatum,0.486093708,0.27744059,30,26.9,1,1,133,"Reefs varied in size from 14.8 to 48.9 m2, with a mean of 26.9.  We don't have the original data, so will use the mean for the area/plot."
25,76,Thalassoma bifasciatum,0.482636319,0.49337825,30,26.9,1,1,133,"Reefs varied in size from 14.8 to 48.9 m2, with a mean of 26.9.  We don't have the original data, so will use the mean for the area/plot."
25,74,Thalassoma bifasciatum,0.482225309,0.263511759,30,26.9,1,1,133,"Reefs varied in size from 14.8 to 48.9 m2, with a mean of 26.9.  We don't have the original data, so will use the mean for the area/plot."
25,77,Thalassoma bifasciatum,0.480142335,0.284380622,30,220,1,1,133,"These island wide surveys were done at 8 sites (each for 6 different months), with densities based on 5 or 6 xsects that were each 20 x 2 m2, so we used 5.5 x 40 = 220 m2 for area sampled."
25,76,Thalassoma bifasciatum,0.459102862,0.282325431,30,26.9,1,1,133,"Reefs varied in size from 14.8 to 48.9 m2, with a mean of 26.9.  We don't have the original data, so will use the mean for the area/plot."
25,76,Thalassoma bifasciatum,0.455837447,0.330316296,30,26.9,1,1,133,"Reefs varied in size from 14.8 to 48.9 m2, with a mean of 26.9.  We don't have the original data, so will use the mean for the area/plot."
49,174,Halichoeres garnoti,0.452061473,0.22917005,30,4.5,1,1,308,we reextracted data in the figures
49,174,Halichoeres garnoti,0.451641109,0.217195465,30,4.5,1,1,308,we reextracted data in the figures
25,77,Thalassoma bifasciatum,0.434990728,0.191355082,30,220,1,1,133,"These island wide surveys were done at 8 sites (each for 6 different months), with densities based on 5 or 6 xsects that were each 20 x 2 m2, so we used 5.5 x 40 = 220 m2 for area sampled."
59,247,Gnatholepis thompsoni,0.42825,0.008875,30,NA,NA,1,484,Reuses data from Forrester and Steele 2004 (pdfnum 279); not QAQCed.
25,76,Thalassoma bifasciatum,0.427454605,0.436666626,30,26.9,1,1,133,"Reefs varied in size from 14.8 to 48.9 m2, with a mean of 26.9.  We don't have the original data, so will use the mean for the area/plot."
25,74,Thalassoma bifasciatum,0.421696503,0.352395213,30,26.9,1,1,133,"Reefs varied in size from 14.8 to 48.9 m2, with a mean of 26.9.  We don't have the original data, so will use the mean for the area/plot."
25,77,Thalassoma bifasciatum,0.416965382,0.606820159,30,220,1,1,133,"These island wide surveys were done at 8 sites (each for 6 different months), with densities based on 5 or 6 xsects that were each 20 x 2 m2, so we used 5.5 x 40 = 220 m2 for area sampled."
25,76,Thalassoma bifasciatum,0.415422486,0.342042443,30,26.9,1,1,133,"Reefs varied in size from 14.8 to 48.9 m2, with a mean of 26.9.  We don't have the original data, so will use the mean for the area/plot."
25,74,Thalassoma bifasciatum,0.414686598,0.346425618,30,26.9,1,1,133,"Reefs varied in size from 14.8 to 48.9 m2, with a mean of 26.9.  We don't have the original data, so will use the mean for the area/plot."
25,76,Thalassoma bifasciatum,0.412458255,0.199172787,30,26.9,1,1,133,"Reefs varied in size from 14.8 to 48.9 m2, with a mean of 26.9.  We don't have the original data, so will use the mean for the area/plot."
25,74,Thalassoma bifasciatum,0.411225465,0.323526605,30,26.9,1,1,133,"Reefs varied in size from 14.8 to 48.9 m2, with a mean of 26.9.  We don't have the original data, so will use the mean for the area/plot."
25,76,Thalassoma bifasciatum,0.409524605,0.282325431,30,26.9,1,1,133,"Reefs varied in size from 14.8 to 48.9 m2, with a mean of 26.9.  We don't have the original data, so will use the mean for the area/plot."
59,247,Gnatholepis thompsoni,0.3964375,0.0075,30,NA,NA,1,484,Reuses data from Forrester and Steele 2004 (pdfnum 279); not QAQCed.
25,74,Thalassoma bifasciatum,0.391047938,0.218328283,30,26.9,1,1,133,"Reefs varied in size from 14.8 to 48.9 m2, with a mean of 26.9.  We don't have the original data, so will use the mean for the area/plot."
25,76,Thalassoma bifasciatum,0.373215782,0.170235449,30,26.9,1,1,133,"Reefs varied in size from 14.8 to 48.9 m2, with a mean of 26.9.  We don't have the original data, so will use the mean for the area/plot."
25,74,Thalassoma bifasciatum,0.371869021,0.326302199,30,26.9,1,1,133,"Reefs varied in size from 14.8 to 48.9 m2, with a mean of 26.9.  We don't have the original data, so will use the mean for the area/plot."
59,213,Gnatholepis thompsoni,0.364625,0.025125,30,NA,NA,NA,484,Reuses data from Forrester and Steele 2004 (pdfnum 279); not QAQCed.
59,247,Gnatholepis thompsoni,0.364625,0.009875,30,NA,NA,1,484,Reuses data from Forrester and Steele 2004 (pdfnum 279); not QAQCed.
25,77,Thalassoma bifasciatum,0.357026128,0.09283249,30,220,1,1,133,"These island wide surveys were done at 8 sites (each for 6 different months), with densities based on 5 or 6 xsects that were each 20 x 2 m2, so we used 5.5 x 40 = 220 m2 for area sampled."
25,74,Thalassoma bifasciatum,0.344841877,0.0682653,30,26.9,1,1,133,"Reefs varied in size from 14.8 to 48.9 m2, with a mean of 26.9.  We don't have the original data, so will use the mean for the area/plot."
25,76,Thalassoma bifasciatum,0.342562642,0.219230008,30,26.9,1,1,133,"Reefs varied in size from 14.8 to 48.9 m2, with a mean of 26.9.  We don't have the original data, so will use the mean for the area/plot."
59,247,Gnatholepis thompsoni,0.3328125,0.007875,30,NA,NA,1,484,Reuses data from Forrester and Steele 2004 (pdfnum 279); not QAQCed.
25,74,Thalassoma bifasciatum,0.327929132,0.135269536,30,26.9,1,1,133,"Reefs varied in size from 14.8 to 48.9 m2, with a mean of 26.9.  We don't have the original data, so will use the mean for the area/plot."
25,74,Thalassoma bifasciatum,0.322477932,0.139974847,30,26.9,1,1,133,"Reefs varied in size from 14.8 to 48.9 m2, with a mean of 26.9.  We don't have the original data, so will use the mean for the area/plot."
59,213,Gnatholepis thompsoni,0.3108125,0.01275,30,NA,NA,NA,484,Reuses data from Forrester and Steele 2004 (pdfnum 279); not QAQCed.
25,77,Thalassoma bifasciatum,0.310041622,0.528700839,30,220,1,1,133,"These island wide surveys were done at 8 sites (each for 6 different months), with densities based on 5 or 6 xsects that were each 20 x 2 m2, so we used 5.5 x 40 = 220 m2 for area sampled."
25,77,Thalassoma bifasciatum,0.288921593,0.126563944,30,220,1,1,133,"These island wide surveys were done at 8 sites (each for 6 different months), with densities based on 5 or 6 xsects that were each 20 x 2 m2, so we used 5.5 x 40 = 220 m2 for area sampled."
59,213,Gnatholepis thompsoni,0.2888125,0.011375,30,NA,NA,NA,484,Reuses data from Forrester and Steele 2004 (pdfnum 279); not QAQCed.
25,76,Thalassoma bifasciatum,0.284505063,0.177823846,30,26.9,1,1,133,"Reefs varied in size from 14.8 to 48.9 m2, with a mean of 26.9.  We don't have the original data, so will use the mean for the area/plot."
59,213,Gnatholepis thompsoni,0.2815,0.0195,30,NA,NA,NA,484,Reuses data from Forrester and Steele 2004 (pdfnum 279); not QAQCed.
25,74,Thalassoma bifasciatum,0.279640455,0.069438447,30,26.9,1,1,133,"Reefs varied in size from 14.8 to 48.9 m2, with a mean of 26.9.  We don't have the original data, so will use the mean for the area/plot."
59,213,Gnatholepis thompsoni,0.279,0.0085,30,NA,NA,NA,484,Reuses data from Forrester and Steele 2004 (pdfnum 279); not QAQCed.
25,76,Thalassoma bifasciatum,0.27649673,0.108163318,30,26.9,1,1,133,"Reefs varied in size from 14.8 to 48.9 m2, with a mean of 26.9.  We don't have the original data, so will use the mean for the area/plot."
25,74,Thalassoma bifasciatum,0.274991962,0.068849375,30,26.9,1,1,133,"Reefs varied in size from 14.8 to 48.9 m2, with a mean of 26.9.  We don't have the original data, so will use the mean for the area/plot."
25,77,Thalassoma bifasciatum,0.273067491,0.178615852,30,220,1,1,133,"These island wide surveys were done at 8 sites (each for 6 different months), with densities based on 5 or 6 xsects that were each 20 x 2 m2, so we used 5.5 x 40 = 220 m2 for area sampled."
25,74,Thalassoma bifasciatum,0.272696774,0.135269536,30,26.9,1,1,133,"Reefs varied in size from 14.8 to 48.9 m2, with a mean of 26.9.  We don't have the original data, so will use the mean for the area/plot."
25,77,Thalassoma bifasciatum,0.269246459,0.401346981,30,220,1,1,133,"These island wide surveys were done at 8 sites (each for 6 different months), with densities based on 5 or 6 xsects that were each 20 x 2 m2, so we used 5.5 x 40 = 220 m2 for area sampled."
59,213,Gnatholepis thompsoni,0.264375,0.009,30,NA,NA,NA,484,Reuses data from Forrester and Steele 2004 (pdfnum 279); not QAQCed.
25,74,Thalassoma bifasciatum,0.263705993,0.148607251,30,26.9,1,1,133,"Reefs varied in size from 14.8 to 48.9 m2, with a mean of 26.9.  We don't have the original data, so will use the mean for the area/plot."
49,175,Thalassoma bifasciatum,0.263191427,0.214708795,30,4.5,1,1,308,we reextracted data in the figures
25,76,Thalassoma bifasciatum,0.257436428,0.097409205,30,26.9,1,1,133,"Reefs varied in size from 14.8 to 48.9 m2, with a mean of 26.9.  We don't have the original data, so will use the mean for the area/plot."
49,175,Thalassoma bifasciatum,0.244748914,0.246359104,30,4.5,1,1,308,we reextracted data in the figures
25,74,Thalassoma bifasciatum,0.240475037,0.147339774,30,26.9,1,1,133,"Reefs varied in size from 14.8 to 48.9 m2, with a mean of 26.9.  We don't have the original data, so will use the mean for the area/plot."
25,74,Thalassoma bifasciatum,0.234503862,0.089742879,30,26.9,1,1,133,"Reefs varied in size from 14.8 to 48.9 m2, with a mean of 26.9.  We don't have the original data, so will use the mean for the area/plot."
59,247,Gnatholepis thompsoni,0.2251875,0.00575,30,NA,NA,1,484,Reuses data from Forrester and Steele 2004 (pdfnum 279); not QAQCed.
25,77,Thalassoma bifasciatum,0.220983577,0.231275698,30,220,1,1,133,"These island wide surveys were done at 8 sites (each for 6 different months), with densities based on 5 or 6 xsects that were each 20 x 2 m2, so we used 5.5 x 40 = 220 m2 for area sampled."
59,213,Gnatholepis thompsoni,0.217875,0.013375,30,NA,NA,NA,484,Reuses data from Forrester and Steele 2004 (pdfnum 279); not QAQCed.
25,77,Thalassoma bifasciatum,0.211826358,0.274751454,30,220,1,1,133,"These island wide surveys were done at 8 sites (each for 6 different months), with densities based on 5 or 6 xsects that were each 20 x 2 m2, so we used 5.5 x 40 = 220 m2 for area sampled."
25,77,Thalassoma bifasciatum,0.208857464,0.21962916,30,220,1,1,133,"These island wide surveys were done at 8 sites (each for 6 different months), with densities based on 5 or 6 xsects that were each 20 x 2 m2, so we used 5.5 x 40 = 220 m2 for area sampled."
